Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
I'm going to overdose soon	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	87
I'm going to overdose this month	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	87
I'm going to overdose this week	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	87
I'm going to kill myself with a gun	The National Suicide Prevention Lifeline is available 24/7. You can call 1-800-273-8255 or visit www.suicidepreventionlifeline.org.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	87
I like to write poetry	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I ride a bicycle	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I read the Sunday paper	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I read the newspaper	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I play the trumpet	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I need to work out	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I need to water the garden	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I need to get off the computer	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I need to do the dishes	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I need some coffee	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I make a lot of money	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I’m watching TV	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I lost my keys	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I shop at Target	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I like to read fiction	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I like to play soccer	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I like to play football	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I like listening to jazz	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I left food for the cat	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I just left a message	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I just did laundry	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I haven't made the bed today	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I have dogs	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I have Comcast	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I have cats	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I lost my remote	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I want to go out	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am at home	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I’m watching a movie	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I’m running late	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I’m running errands	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I’m reading a book	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I wish I had a pony	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I went to Boston	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I watch football	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I watch basketball	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I watch baseball	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I was born in Seattle	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I ride in a vanpool	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I want to go shopping	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I ride the bus to work	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I voted	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I spend a lot of time online	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I spend a lot of time on my phone	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I shredded it today	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I should learn how to do that	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I should get organized	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I should get around to it	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I should drink some water	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I should clean the litterbox	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I should check on my garden	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I have 7 dogs	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I want to go to the gym	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Anything is possible	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I have a laptop	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am going on a run	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am going for a walk	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am eating a banana	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am at the grocery store	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am a fast runner	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Heading off to work	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Hanging out with friends	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Everyone is entitled to their own opinion	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Doesn’t matter to me	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Close but no cigar	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am reading	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Baseball season has started	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am watching a baseball game	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Answering the phone	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Another snow day	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Another lazy day in paradise	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Another day in paradise	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Another day another dollar	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm at work	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm at the gym	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm at school	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am currently travelling	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am at work	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am at the gym	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Be there soon	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I don't have a strong opinion either way	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I’ve never been to Mexico	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I have 7 cats	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I have 2 dogs	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I have 2 cats	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I graduated from college	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I got a new haircut	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I got a haircut	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I go walking in the evening	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I farted	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I drive in a carpool	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I don't speak English	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I am on a plane	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I don't have an opinion	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I have a cup of tea	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I don't believe in ghosts	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I didn't answer the phone	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I could go for a drink	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I could go either way	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I can't wait for the weekend	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I can rap	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I can paint	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I can drive a car	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I bought a sandwich for lunch	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I ate some hot dogs	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I ate breakfast	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I don't have much money	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Let’s go Seahawks	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Piece of cake	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
One of those days	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
On my way	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Nice day today	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
My shoes are red	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
My office is cold	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
My birthday is coming up	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Lovely weather	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Looking forward to vacation	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Looking forward to the game	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I’m watching Netflix	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Looking at the forest, seeing trees	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Seeing who's at the door	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Leaving now	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Keep on keeping on	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Keep calm and carry on	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Just taking a road trip	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Just sitting here and chatting	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Just sitting around	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Just chillin on the sofa	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Just catching up on the news	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
It's time to feed the dog	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
It's suppertime	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
It's raining again	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Looking forward to the concert	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
There's a squirrel outside my window	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
We went to the zoo	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Watching TV	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Watching a movie	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Waiting for the bus	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Waiting for customer service	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Time to party	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Time to make the bed	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Time for my medication	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
This statement is false	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
This is a totally normal place	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
This drink is cold	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Pizza is cool	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
These leftovers are good	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Politics is boring	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
There's a lot of traffic noise	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
There are ducks on the pond	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
The room is warm	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
The playoffs are coming up	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
The baby is asleep	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
That's nice	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Sun is good	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Stuck in traffic	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
So it goes	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Sitting by the dock of the bay	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
It's kind of intimidating	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
This candle smells nice	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm awesome, I know	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
It's not a big deal	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm going to try to set a world record	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm going to the store	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm going to the mall	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm going to the doctor	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm going to school	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm going to get a haircut	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm going to fill the water dish	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm going to a party this weekend	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm driving	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm drinking coffee	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm gonna rinse off	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm chewing gum right now	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm good at drawing	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm at home	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm at a concert	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm about to go to work	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm about to go to the store	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm about to go to the mall	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm about to go to the doctor	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm about to go to school	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm a rockstar	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'll get around to it	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'll do it later	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'll be traveling soon	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm downtown	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm on my way home	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
What an odd day	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
It's hot out today	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
It's fun to go to the zoo	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
It’s been a long day	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm walking the dog	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm using a laptop	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm taking my kid to school	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm riding in the car	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm riding in a train	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm pretty flexible	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm packing for a trip	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm going to work	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm on the way	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
It's my birthday	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm on holiday	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm on hold	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm on a plane now	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm just about to go to work	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm just about to go to the store	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm just about to go to the mall	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm just about to go to the doctor	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm just about to go to school	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm in a phone queue	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm hungover	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm having dinner	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
I'm on vacation	Ok.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	88
Can you hear me now?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Do you work?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Do you understand this?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Do you understand that I'm testing you?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Do you understand me?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Do you read me?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Do you function?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Can you understand this?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Can you understand this test?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Can you understand that this is a test	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Can you understand me?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
I just need to test you	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Can you hear me?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
I am performing a test	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Are you working?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Are your systems functioning?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Are your systems functional?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Are you understanding this?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Are you functioning?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Are you functional?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Are you following this?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Are you aware that I'm testing you?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Am I making sense?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
All systems go?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Can you read this?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Run level one diagnostics	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Time for me to test you	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
This is simply a test	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
This is only a test	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
This is just a test	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
This is but a test	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
This is a test, over	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
This is a routine test	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Testing testing 1 2 3	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Testing 1 2 3	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Testing	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Does this make sense to you	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Running diagnostics	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
I am just testing you	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Run diagnostics	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Run diagnostic tests	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Run a level one diagnostic	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Power on self test	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Just trying to test you out bot	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
It's important to know that you understand that I am testing you	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Is this thing on?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Is this registering with you?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
I'm just trying to test you out	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
I want to make sure you are comprehending this	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Understanding this?	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
Test	Hello there.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	89
I'm exhausted from practice	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm a sleepy gal	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm a sleepy guy	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm a sleepy person	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm all tuckered out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm beat	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm bone tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm bushed	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm dead tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm dog tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm drained	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm drowsy	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm going to have a little sleepy	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm exhausted but I can't sleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'd love a nap right now	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm exhausted from school	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm exhausted from work	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm exhausted today	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm fatigued	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm feeling beat	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm feeling knackered	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm feeling pooped	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm feeling wiped out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm feeling worn slap out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm freaking exhausted	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm going to catch some Zs	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Bedtime	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm exhausted	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I need rest	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Hopefully I can catch some sleep soon	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I am tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
